,iteration,movies,zstat
52,52.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",16.448442203016512
53,53.0,"['walle.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'up_russell.mp4', 'piper.mp4', 'breakfast_smoothie.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",12.664470549932789
54,54.0,"['forest.mp4', 'moana.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'hand_tools.mp4', 'mountain_song.mp4', 'beachsong.mp4']",15.997436341665189
55,55.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'despicable_me.mp4']",14.641843059925655
56,56.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'dalmations.mp4', 'mountain_song.mp4']",12.649868097158512
57,57.0,"['forest.mp4', 'pingu.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",15.272954128430348
58,58.0,"['bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'real_cars.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'despicable_me.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",14.420005662228006
59,59.0,"['walle.mp4', 'forest.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'real_cars.mp4', 'bathsong.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'mountain_song.mp4']",13.93364700518205
60,60.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'up_kevin_social.mp4']",11.826889002128244
61,61.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'supermarket.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'mountain_song.mp4', 'beachsong.mp4']",13.016867117650914
62,62.0,"['walle.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4']",12.209714765125943
63,63.0,"['walle.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'piper.mp4', 'real_cars.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'supermarket.mp4', 'our_planet.mp4', 'funny_tools.mp4']",16.857770120352406
64,64.0,"['rio_jungle_jig.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'tayo_bus.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",11.233108660247094
65,65.0,"['walle.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'up_russell.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'cartoon_cars.mp4']",18.617477372461646
66,66.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'piper.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4']",15.839755040498966
67,67.0,"['pingu.mp4', 'moana.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4']",13.76623925876174
68,68.0,"['walle.mp4', 'pingu.mp4', 'moana.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4']",12.035386766331882
69,69.0,"['walle.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'piper.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'mountain_song.mp4']",13.405790937916972
70,70.0,"['walle.mp4', 'bedtime.mp4', 'forest.mp4', 'moana.mp4', 'up_russell.mp4', 'incredibles.mp4', 'piper.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'hand_tools.mp4']",11.999851782289307
71,71.0,"['rio_jungle_jig.mp4', 'pingu.mp4', 'cars.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4']",13.983717312786238
72,72.0,"['tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'hand_tools.mp4', 'mountain_song.mp4', 'beachsong.mp4']",13.766109682296191
73,73.0,"['bedtime.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'incredibles.mp4', 'piper.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_social.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",13.865767730865889
74,74.0,"['forest.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'cartoon_cars.mp4']",16.58761793362182
75,75.0,"['forest.mp4', 'moana.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'mountain_song.mp4']",13.32079269424358
